"product_id","barcode","product_name","brand","category","subcategory","recommendation_group","serving_size_g","energy_kcal_100g","protein_g_100g","carbs_g_100g","sugar_g_100g","added_sugar_g_100g","total_fat_g_100g","saturated_fat_g_100g","trans_fat_g_100g","fiber_g_100g","sodium_mg_100g","salt_g_100g","ingredients_text","ingredient_count","contains_whole_grain","contains_added_sugar","contains_artificial_sweetener","contains_allergen","allergens","processing_level","food_score","score_version","data_source","verified"
"AAR0075","8901000000075","NutriCo Roasted Legumes Premium","NutriCo","Chips & Namkeen","Roasted Legumes","chips_namkeen","36.0","505.4","15.1","66.8","5.4","5.4","45.5","11.5","0.2","3.9","619.0","1.58","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","4","false","true","false","true","wheat,gluten,milk","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0076","8901000000076","PureNature Popcorn","PureNature","Chips & Namkeen","Popcorn","chips_namkeen","28.0","492.1","6.8","52.5","6.8","2.5","28.7","0.6","0.2","6.8","839.0","2.14","Almonds, cashews, raisins, sunflower seeds, salt","7","false","true","false","true","nuts","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0077","8901000000077","EarthFoods Roasted Nuts Premium","EarthFoods","Chips & Namkeen","Roasted Nuts","chips_namkeen","31.0","485.0","17.7","50.3","3.8","3.5","30.8","4.2","0.2","8.3","265.0","0.67","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","4","false","true","false","true","peanuts,sesame","processed","70","v1.0","synthetic_v2","false"
"AAR0078","8901000000078","GrainMart Roasted Legumes Premium","GrainMart","Chips & Namkeen","Roasted Legumes","chips_namkeen","32.0","541.7","0.6","41.9","4.1","4.1","27.0","3.8","0.4","0","54.0","0.14","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","5","false","true","false","true","wheat,gluten,milk","processed","49","v1.0","synthetic_v2","false"
"AAR0079","8901000000079","QuickMeal Bhujia Premium","QuickMeal","Chips & Namkeen","Bhujia","chips_namkeen","22.0","408.7","12.9","56.4","1.6","0.0","41.1","8.6","0.1","11.0","335.0","0.85","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","4","false","false","false","true","milk","ultra_processed","62","v1.0","synthetic_v2","false"
"AAR0080","8901000000080","DairyPure Bhujia","DairyPure","Chips & Namkeen","Bhujia","chips_namkeen","33.0","467.3","10.3","47.7","4.1","0","49.7","5.7","0.3","5.7","532.0","1.35","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","8","false","false","false","true","milk,soy","processed","59","v1.0","synthetic_v2","false"
"AAR0081","8901000000081","PureNature Puffed Rice Premium","PureNature","Chips & Namkeen","Puffed Rice","chips_namkeen","31.0","508.6","16.3","55.5","5.1","1.8","49.6","3.3","0.4","4.4","192.0","0.49","Oats, milk powder, sugar, malt extract, salt, vitamins","4","true","true","false","true","wheat,gluten","processed","67","v1.0","synthetic_v2","false"
"AAR0082","8901000000082","SpiceBlend Roasted Nuts Premium","SpiceBlend","Chips & Namkeen","Roasted Nuts","chips_namkeen","25.0","520.4","5.4","44.0","0","0","0","0","0.0","7.3","527.0","1.34","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","6","true","false","false","false","","processed","64","v1.0","synthetic_v2","false"
"AAR0083","8901000000083","SwiftGrain Lentil Snacks","SwiftGrain","Chips & Namkeen","Lentil Snacks","chips_namkeen","25.0","469.8","2.6","79.1","5.6","1.4","28.4","6.8","0","3.6","327.0","0.83","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","6","true","true","false","false","","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0084","8901000000084","SwiftGrain Roasted Nuts","SwiftGrain","Chips & Namkeen","Roasted Nuts","chips_namkeen","34.0","577.9","12.5","41.7","4.7","4.7","41.9","6.2","0.1","6.9","521.0","1.33","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","8","false","true","false","true","wheat,gluten,soy","processed","60","v1.0","synthetic_v2","false"
"AAR0085","8901000000085","FitBite Popcorn","FitBite","Chips & Namkeen","Popcorn","chips_namkeen","28.0","533.0","6.1","75.7","4.3","4.3","17.7","12.9","0.2","2.2","472.0","1.2","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","8","false","true","false","true","milk","ultra_processed","40","v1.0","synthetic_v2","false"
"AAR0086","8901000000086","CleanEat Roasted Legumes","CleanEat","Chips & Namkeen","Roasted Legumes","chips_namkeen","29.0","501.4","5.8","51.6","9.4","6.3","34.5","6.2","0.2","6.6","266.0","0.68","Skimmed milk, sugar, stabilizers, flavours, live cultures","2","false","true","false","true","soy","processed","56","v1.0","synthetic_v2","false"
"AAR0087","8901000000087","MorningBest Lentil Snacks Premium","MorningBest","Chips & Namkeen","Lentil Snacks","chips_namkeen","35.0","494.0","12.6","43.3","7.7","0","6.0","6.0","0.3","10.4","367.0","0.93","Oats, milk powder, sugar, malt extract, salt, vitamins","6","false","false","false","true","wheat,gluten,milk","processed","66","v1.0","synthetic_v2","false"
"AAR0088","8901000000088","DairyPure Bhujia","DairyPure","Chips & Namkeen","Bhujia","chips_namkeen","27.0","459.6","13.9","63.7","0.0","0.0","48.7","3.5","0.2","6.2","646.0","1.64","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","4","false","false","false","true","milk","ultra_processed","56","v1.0","synthetic_v2","false"
"AAR0089","8901000000089","CrunchWave Bhujia Premium","CrunchWave","Chips & Namkeen","Bhujia","chips_namkeen","24.0","468.5","15.5","61.8","1.9","1.9","0","0","0","3.2","248.0","0.63","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","10","false","true","false","false","","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0090","8901000000090","QuickMeal Roasted Legumes","QuickMeal","Chips & Namkeen","Roasted Legumes","chips_namkeen","38.0","441.9","10.9","51.2","4.4","2.2","8.8","8.8","0.1","0","373.0","0.95","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","9","false","true","false","true","milk","processed","52","v1.0","synthetic_v2","false"
"AAR0091","8901000000091","CleanEat Popcorn Premium","CleanEat","Chips & Namkeen","Popcorn","chips_namkeen","30.0","449.1","7.1","46.2","11.0","3.6","34.5","10.1","0.2","3.6","539.0","1.37","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","6","false","true","true","true","peanuts,sesame","ultra_processed","38","v1.0","synthetic_v2","false"
"AAR0092","8901000000092","ProSnack Bhujia","ProSnack","Chips & Namkeen","Bhujia","chips_namkeen","40.0","513.7","9.3","65.2","2.8","2.2","0","0","0.0","8.0","0","0.0","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","6","false","true","false","true","soy","processed","69","v1.0","synthetic_v2","false"
"AAR0093","8901000000093","MorningBest Roasted Legumes","MorningBest","Chips & Namkeen","Roasted Legumes","chips_namkeen","31.0","536.5","3.3","63.0","0","0","56.7","5.2","0.2","7.5","539.0","1.37","Oats, milk powder, sugar, malt extract, salt, vitamins","8","false","false","false","true","peanuts,sesame","processed","58","v1.0","synthetic_v2","false"
"AAR0094","8901000000094","MorningBest Bhujia","MorningBest","Chips & Namkeen","Bhujia","chips_namkeen","32.0","614.2","8.7","55.6","6.2","4.8","45.8","8.6","0.0","10.2","244.0","0.62","Brown rice, lentils, vegetables, spices, salt","4","false","true","false","true","milk,soy","minimally_processed","67","v1.0","synthetic_v2","false"
"AAR0095","8901000000095","EarthFoods Popcorn Premium","EarthFoods","Chips & Namkeen","Popcorn","chips_namkeen","33.0","466.2","10.8","57.8","4.3","4.3","34.8","5.0","0.3","8.7","229.0","0.58","Rolled oats, dried fruits, seeds, honey, coconut oil","9","false","true","false","true","soy","minimally_processed","71","v1.0","synthetic_v2","false"
"AAR0096","8901000000096","QuickMeal Puffed Rice","QuickMeal","Chips & Namkeen","Puffed Rice","chips_namkeen","25.0","452.1","16.6","49.3","3.4","1.6","28.2","1.6","0","10.1","298.0","0.76","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","2","false","true","false","true","peanuts,sesame","processed","73","v1.0","synthetic_v2","false"
"AAR0097","8901000000097","EarthFoods Makhana","EarthFoods","Chips & Namkeen","Makhana","chips_namkeen","23.0","431.7","1.7","81.6","7.2","0.4","61.8","9.9","0.1","0","1121.0","2.85","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","2","true","false","false","true","milk,soy","ultra_processed","32","v1.0","synthetic_v2","false"
"AAR0098","8901000000098","TrailBlaze Potato Chips","TrailBlaze","Chips & Namkeen","Potato Chips","chips_namkeen","26.0","531.4","22.4","76.9","4.7","3.5","40.8","9.0","0.2","4.9","439.0","1.12","Brown rice, lentils, vegetables, spices, salt","6","false","true","false","true","wheat,gluten,soy","minimally_processed","69","v1.0","synthetic_v2","false"
"AAR0099","8901000000099","GreenLeaf Lentil Snacks","GreenLeaf","Chips & Namkeen","Lentil Snacks","chips_namkeen","25.0","368.4","8.5","34.2","0.0","0.0","48.9","9.7","0","1.0","805.0","2.05","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","6","true","false","false","false","","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0100","8901000000100","HealthFirst Lentil Snacks Premium","HealthFirst","Chips & Namkeen","Lentil Snacks","chips_namkeen","31.0","503.0","3.7","53.9","0","0","32.8","0","0.2","4.4","549.0","1.4","Rolled oats, dried fruits, seeds, honey, coconut oil","11","true","false","false","true","oats,nuts","minimally_processed","64","v1.0","synthetic_v2","false"
"AAR0101","8901000000101","PowerFuel Bhujia","PowerFuel","Chips & Namkeen","Bhujia","chips_namkeen","24.0","477.5","6.6","54.2","4.6","2.1","28.6","3.2","0.1","0","765.0","1.95","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","4","false","true","false","true","peanuts,sesame","processed","47","v1.0","synthetic_v2","false"
"AAR0102","8901000000102","TrailBlaze Lentil Snacks","TrailBlaze","Chips & Namkeen","Lentil Snacks","chips_namkeen","33.0","426.9","13.9","46.7","8.0","0.4","32.2","2.7","0.4","0.3","658.0","1.67","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","8","false","false","false","true","nuts","ultra_processed","45","v1.0","synthetic_v2","false"
"AAR0103","8901000000103","PureNature Puffed Rice","PureNature","Chips & Namkeen","Puffed Rice","chips_namkeen","26.0","458.9","8.3","52.8","2.6","2.6","61.2","3.8","0","4.2","914.0","2.33","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","11","false","true","false","true","milk,soy","processed","53","v1.0","synthetic_v2","false"
"AAR0104","8901000000104","ProSnack Popcorn","ProSnack","Chips & Namkeen","Popcorn","chips_namkeen","30.0","570.7","6.0","62.2","7.9","1.1","24.9","3.7","0.0","2.2","230.0","0.58","Skimmed milk, sugar, stabilizers, flavours, live cultures","4","false","true","false","true","peanuts,sesame","processed","52","v1.0","synthetic_v2","false"
"AAR0105","8901000000105","EarthFoods Bhujia Premium","EarthFoods","Chips & Namkeen","Bhujia","chips_namkeen","26.0","484.0","0.4","58.0","5.5","0","33.6","10.9","0.0","10.4","525.0","1.34","Almonds, cashews, raisins, sunflower seeds, salt","6","false","false","false","true","nuts","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0106","8901000000106","CleanEat Bhujia","CleanEat","Chips & Namkeen","Bhujia","chips_namkeen","36.0","503.5","9.4","61.7","0.2","0.2","6.8","5.6","0.0","1.9","672.0","1.71","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","8","false","false","false","true","milk,soy","minimally_processed","58","v1.0","synthetic_v2","false"
"AAR0107","8901000000107","HarvestGold Lentil Snacks Premium","HarvestGold","Chips & Namkeen","Lentil Snacks","chips_namkeen","34.0","404.5","7.3","73.8","3.4","3.4","33.9","6.8","0.1","5.0","423.0","1.08","Almonds, cashews, raisins, sunflower seeds, salt","9","false","true","false","true","peanuts,sesame","minimally_processed","63","v1.0","synthetic_v2","false"
"AAR0108","8901000000108","NutriPulse Lentil Snacks","NutriPulse","Chips & Namkeen","Lentil Snacks","chips_namkeen","30.0","422.8","1.7","18.9","4.5","0","0","0","0.0","4.5","601.0","1.53","Almonds, cashews, raisins, sunflower seeds, salt","6","false","false","false","true","soy","minimally_processed","58","v1.0","synthetic_v2","false"
"AAR0109","8901000000109","SweetNature Potato Chips Premium","SweetNature","Chips & Namkeen","Potato Chips","chips_namkeen","30.0","525.1","7.4","56.8","4.0","0.3","42.9","5.3","0.1","6.4","288.0","0.73","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","6","false","false","false","true","wheat,gluten","processed","60","v1.0","synthetic_v2","false"
"AAR0110","8901000000110","SwiftGrain Potato Chips Premium","SwiftGrain","Chips & Namkeen","Potato Chips","chips_namkeen","27.0","535.2","11.6","51.5","5.5","5.5","36.4","6.0","0","0.8","395.0","1.01","Almonds, cashews, raisins, sunflower seeds, salt","6","false","true","false","true","milk,soy","minimally_processed","58","v1.0","synthetic_v2","false"
"AAR0111","8901000000111","EarthFoods Popcorn","EarthFoods","Chips & Namkeen","Popcorn","chips_namkeen","38.0","473.4","11.9","50.7","4.5","2.2","0","0","0.0","0.3","558.0","1.42","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","10","false","true","false","true","milk","processed","54","v1.0","synthetic_v2","false"
"AAR0112","8901000000112","MorningBest Roasted Nuts","MorningBest","Chips & Namkeen","Roasted Nuts","chips_namkeen","32.0","457.2","17.2","54.7","2.0","0.5","23.5","4.4","0.2","5.1","450.0","1.15","Oats, milk powder, sugar, malt extract, salt, vitamins","10","true","false","false","true","milk,soy","processed","68","v1.0","synthetic_v2","false"
"AAR0113","8901000000113","ProSnack Popcorn","ProSnack","Chips & Namkeen","Popcorn","chips_namkeen","27.0","527.0","0.8","6.0","5.8","0","24.6","1.3","0","6.4","587.0","1.49","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","2","false","false","false","true","soy","processed","53","v1.0","synthetic_v2","false"
"AAR0114","8901000000114","EarthFoods Tortilla Chips","EarthFoods","Chips & Namkeen","Tortilla Chips","chips_namkeen","30.0","437.2","11.2","25.4","3.6","2.0","36.7","6.5","0.0","8.7","422.0","1.07","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","4","false","true","false","true","oats,nuts","processed","65","v1.0","synthetic_v2","false"
"AAR0115","8901000000115","SwiftGrain Potato Chips Premium","SwiftGrain","Chips & Namkeen","Potato Chips","chips_namkeen","27.0","443.4","4.1","48.9","9.7","0.0","3.8","3.8","0.1","2.2","828.0","2.11","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","12","false","false","true","true","soy","ultra_processed","34","v1.0","synthetic_v2","false"
"AAR0116","8901000000116","CleanEat Popcorn","CleanEat","Chips & Namkeen","Popcorn","chips_namkeen","32.0","510.7","6.3","90.8","1.2","1.2","32.5","11.2","0.3","4.6","314.0","0.8","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","4","true","true","false","true","peanuts,sesame","processed","58","v1.0","synthetic_v2","false"
"AAR0117","8901000000117","DairyPure Lentil Snacks Premium","DairyPure","Chips & Namkeen","Lentil Snacks","chips_namkeen","36.0","590.8","9.8","45.4","3.6","0","13.4","10.8","0.1","0.8","547.0","1.39","Rolled oats, dried fruits, seeds, honey, coconut oil","9","false","false","false","true","wheat,gluten","minimally_processed","53","v1.0","synthetic_v2","false"
"AAR0118","8901000000118","ProSnack Granola","ProSnack","Breakfast Cereals","Granola","breakfast_cereals","35.0","392.9","7.6","53.8","35.4","8.2","4.4","3.5","0.0","9.1","871.0","2.22","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","12","false","true","true","true","wheat,gluten,milk","ultra_processed","33","v1.0","synthetic_v2","false"
"AAR0119","8901000000119","GreenLeaf Granola Premium","GreenLeaf","Breakfast Cereals","Granola","breakfast_cereals","56.0","369.4","10.2","83.3","22.3","18.5","10.3","1.0","0","3.8","0.0","0.0","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","6","true","true","false","true","oats,nuts","ultra_processed","51","v1.0","synthetic_v2","false"
"AAR0120","8901000000120","DairyPure Oat Porridge","DairyPure","Breakfast Cereals","Oat Porridge","breakfast_cereals","44.0","362.5","8.8","71.1","26.4","22.3","2.9","1.2","0.0","6.6","740.0","1.88","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","12","true","true","false","true","soy","ultra_processed","44","v1.0","synthetic_v2","false"
"AAR0121","8901000000121","SweetNature Wheat Puffs","SweetNature","Breakfast Cereals","Wheat Puffs","breakfast_cereals","42.0","384.6","12.4","69.8","0.0","0.0","2.6","0.7","0.0","11.8","369.0","0.94","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","15","false","false","false","true","wheat,gluten","ultra_processed","67","v1.0","synthetic_v2","false"
"AAR0122","8901000000122","DesiGood Ancient Grain","DesiGood","Breakfast Cereals","Ancient Grain","breakfast_cereals","38.0","374.0","16.0","73.7","0.0","0.0","7.2","3.4","0.0","7.0","77.0","0.2","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","7","true","false","false","true","soy","ultra_processed","68","v1.0","synthetic_v2","false"
